series	actor_role	horizon	predictor	predictor_family	classification	holdout_n	independent_n	holdout_spearman_rho	independent_spearman_rho	oos_r2	p90_minus_p10_spread_pp	global_fdr_q	family_fdr_q	best_incremental_oi_model	incremental_oi_r2_gain	augmented_oos_r2
tff:sp500:lev_money	PRIMARY_DIRECTIONAL	13w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.098841	-0.120098	0.012236	-8.790344	0.978377	0.969894	position_ratio_plus_oi_level	0.129494	0.070826
tff:sp500:lev_money	PRIMARY_DIRECTIONAL	26w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.12224	-0.404762	0.044425	-11.337715	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.002083	-0.056098
tff:sp500:lev_money	PRIMARY_DIRECTIONAL	39w	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.360178	-0.5	0.235207	-25.190245	0.978377	0.971823	raw_net_flow_plus_oi_pct	0.013785	0.008806
tff:sp500:lev_money	PRIMARY_DIRECTIONAL	52w	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.254149	-0.8	0.394658	-29.001551	0.978377	0.971823	net_oi_flow_plus_oi_pct	0.007546	0.005433
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	monday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	-0.021855	-0.073771	0.005238		0.978377	0.969894	signed_flow_percentiles	-0.183309	-0.193843
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	tuesday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	0.053075	0.100307	0.001545		0.978377	0.969894	signed_flow_percentiles	0.002524	9.1e-05
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	wednesday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.061643	6.5e-05	9.2e-05		1.0	1.0	signed_flow_percentiles	0.000736	-0.020432
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	thursday	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	190	105	0.013263	-0.080831	-0.000425		0.978377	0.969894	signed_flow_percentiles	-0.003391	-0.009344
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	friday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	-0.018734	-0.00509	3.9e-05		1.0	0.996923	raw_net_flow_plus_oi_pct	0.00434	-0.144298
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	1w	short_contracts	raw_position_level	NO_OOS_GAIN	239	121	0.156224	0.211001	-0.010156	0.509616	0.841218	0.662889	net_oi_flow_plus_oi_pct	-0.0033	-0.00343
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	2w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	-0.084019	-0.20082	4.1e-05		0.943159	0.908545	signed_flow_percentiles	-0.042471	-0.042667
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	3w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	0.066883	0.188052	0.005369	0.140733	0.978377	0.96862	signed_flow_percentiles	-0.054051	-0.048682
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	4w	short_contracts	raw_position_level	NO_OOS_GAIN	236	48	0.313279	0.388298	-0.640447	1.953011	0.63405	0.52743	signed_flow_percentiles	-0.024354	-0.028351
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	6w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	-0.051317	0.257448	0.00769	-0.641872	0.978377	0.98761	position_ratio_plus_oi_level	0.134006	-0.337429
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	8w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	-0.043909	-0.117949	0.004924	-0.328089	0.978377	0.98761	position_ratio_plus_oi_level	0.292457	-0.34332
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	13w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.019718	-0.171569	0.001788	1.704808	0.978377	0.98761	position_ratio_plus_oi_level	0.397447	-0.636763
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	26w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.135525	0.547619	0.008229		0.978377	0.969894	position_ratio_plus_oi_level	0.578358	-1.159855
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	39w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.027267	0.4	0.002228	1.497566	0.978377	0.98761	position_ratio_plus_oi_level	0.540037	-1.992319
tff:sp500:non_reportable	SECONDARY_DIRECTIONAL	52w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.051412	-0.2	0.003005	1.08448	0.987554	0.98761	position_ratio_plus_oi_level	0.740716	-1.429129
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	monday	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	203	111	-0.140107	-0.181651	-0.189477	-0.352057	0.907551	0.873225	raw_net_flow_plus_oi_pct	0.706972	-2.653032
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	tuesday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	0.079252	0.046604	0.003269	0.068028	0.978377	1.0	position_ratio_plus_oi_level	0.0053	-0.022236
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	wednesday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.009178	0.083496	0.006426	-0.372371	0.978377	0.969894	position_ratio_plus_oi_level	0.000813	-0.062361
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	thursday	net_contracts	raw_position_level	NO_OOS_GAIN	190	105	-0.008059	0.045293	-0.004109	0.046402	0.978377	0.938281	signed_flow_percentiles	0.000171	-0.00259
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	friday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	0.141317	0.076832	0.022432	0.715129	0.978377	0.995495	net_oi_flow_plus_oi_pct	-0.022057	0.000374
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	1w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	0.074504	0.103956	0.009962	0.350419	0.978377	0.998913	net_oi_flow_plus_oi_pct	0.000517	-0.009826
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	2w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.025624	0.024332	0.00243	-0.043022	0.987554	1.0	position_ratio_plus_oi_level	-0.008584	-0.048413
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	3w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	0.063359	-0.023673	0.002082	-0.501017	0.987554	1.0	position_ratio_plus_oi_level	0.010243	-0.048274
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	4w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.048235	0.076748	0.003067	0.679198	0.978377	0.98761	position_ratio_plus_oi_level	0.035568	-0.070673
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	6w	long_contracts	raw_position_level	NO_OOS_GAIN	233	34	0.122491	0.332009	-2.241491	-1.629161	0.907551	0.707215	position_ratio_plus_oi_level	0.044255	-0.074471
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	8w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	231	26	-0.181292	-0.264957	0.004165	-12.598372	0.978377	0.969894	position_ratio_plus_oi_level	0.041116	-0.029655
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	13w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	NO_OOS_GAIN	226	17	-0.081316	0.14951	-0.001409	-1.762613	0.978377	1.0	position_ratio_plus_oi_level	0.046251	0.006396
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	26w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.206442	-0.380952	0.033809	-19.67367	0.978377	0.969894	position_ratio_plus_oi_level	0.104332	0.135175
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	39w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.12482	-0.9	0.019134	-25.47867	0.841218	0.83293	position_ratio_plus_oi_level	0.208965	0.165492
tff:sp500:other_reportable	SECONDARY_DIRECTIONAL	52w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.130402	-0.4	0.09058	-28.276835	0.978377	0.969894	position_ratio_plus_oi_level	0.153942	0.236774
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	monday	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	225	116	0.10739	0.157391	0.009694		0.978377	0.791246	position_ratio_plus_oi_level	0.009927	-0.071617
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	tuesday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	225	116	0.125144	0.282267	0.006636	-0.187083	0.469155	0.302532	signed_flow_percentiles	-0.01124	-0.012704
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	wednesday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	223	116	0.155842	0.339899	0.007609	1.2272	0.210453	0.115403	position_ratio_plus_oi_level	-0.002133	-0.08726
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	thursday	short_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	221	115	0.200264	0.311505	0.038175	19.48595	0.359733	0.426237	position_ratio_plus_oi_level	0.02706	-0.106342
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	friday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	215	111	0.154914	0.290944	0.005147	6.754167	0.469155	0.302532	position_ratio_plus_oi_level	-0.001573	-0.036569
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	1w	short_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	239	121	0.184545	0.188613	0.008873	26.5773	0.84371	0.668865	position_ratio_plus_oi_level	-0.010428	-0.063764
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	2w	short_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	238	80	0.226167	0.188561	0.011944	47.42255	0.978377	0.791246	signed_flow_percentiles	-0.024019	-0.036099
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	3w	short_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	237	60	0.289864	0.196443	0.026894	81.359043	0.978377	0.847277	net_oi_flow_plus_oi_pct	-0.058787	-0.059301
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	4w	short_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	236	48	0.278291	0.185085	0.023764	100.070029	0.978377	0.898687	signed_flow_percentiles	-0.001109	-0.021492
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	6w	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	233	34	0.299599	0.38518	0.003991	26.084983	0.841218	0.83293	net_oi_flow_plus_oi_pct	0.001291	0.006923
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	8w	short_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	231	26	0.274813	0.345641	0.034204	69.360793	0.973734	0.767967	signed_flow_percentiles	-0.001072	0.02136
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	13w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.23523	0.188725	0.026221	35.953992	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.003442	0.016579
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	26w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.195065	0.142857	0.022968	24.40522	0.987554	0.98761	signed_flow_percentiles	-0.005024	-0.033171
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	39w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	200	5	0.29705	0.9	0.098275	261.126029	0.841218	0.668865	signed_flow_percentiles	-0.001103	0.000595
tff:vix:asset_mgr	PRIMARY_DIRECTIONAL	52w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	187	4	-0.379101	-0.8	0.148204		0.978377	0.915649	signed_flow_percentiles	-0.016117	-0.036071
tff:vix:dealer	INTERMEDIARY_CONTEXT	monday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	225	116	-0.136142	-0.186284	0.010373		0.870842	0.858617	signed_flow_percentiles	0.000951	-0.037252
tff:vix:dealer	INTERMEDIARY_CONTEXT	tuesday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	225	116	-0.141714	-0.211094	0.010478		0.841218	0.83293	position_ratio_plus_oi_level	-0.004906	-0.002648
tff:vix:dealer	INTERMEDIARY_CONTEXT	wednesday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	223	116	-0.087077	-0.192066	0.00387		0.848593	0.842927	position_ratio_plus_oi_level	0.000931	-0.000161
tff:vix:dealer	INTERMEDIARY_CONTEXT	thursday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	221	115	-0.062785	-0.206597	0.006063		0.841218	0.83293	position_ratio_plus_oi_level	-0.012611	-0.010672
tff:vix:dealer	INTERMEDIARY_CONTEXT	friday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	215	111	-0.038668	-0.208064	0.000161		0.841218	0.83293	position_ratio_plus_oi_level	-0.003179	-0.003391
tff:vix:dealer	INTERMEDIARY_CONTEXT	1w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.066899	-0.067802	0.005084	-2.771692	0.978377	1.0	position_ratio_plus_oi_level	-0.001959	-0.00424
tff:vix:dealer	INTERMEDIARY_CONTEXT	2w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	238	80	0.127763	0.148008	0.002578		0.978377	0.873351	position_ratio_plus_oi_level	-0.001729	-0.003237
tff:vix:dealer	INTERMEDIARY_CONTEXT	3w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	237	60	0.176324	0.121589	0.031883		0.978377	0.938281	position_ratio_plus_oi_level	-0.003975	0.020488
tff:vix:dealer	INTERMEDIARY_CONTEXT	4w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	236	48	0.164285	0.159249	0.055065		0.978377	0.924216	position_ratio_plus_oi_level	-0.001686	0.040098
tff:vix:dealer	INTERMEDIARY_CONTEXT	6w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	233	34	0.217897	0.27395	0.084231		0.978377	0.846273	raw_net_flow_plus_oi_pct	-0.001906	0.000947
tff:vix:dealer	INTERMEDIARY_CONTEXT	8w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	231	26	0.175685	0.262906	0.085476		0.978377	0.880204	signed_flow_percentiles	-0.000242	-0.006061
tff:vix:dealer	INTERMEDIARY_CONTEXT	13w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.032018	-0.186275	0.007905	-12.635934	0.978377	0.98761	net_oi_flow_plus_oi_pct	0.004316	0.007525
tff:vix:dealer	INTERMEDIARY_CONTEXT	26w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.289992	0.190476	0.216519	26.85333	0.978377	0.938281	position_ratio_plus_oi_level	0.001136	0.121584
tff:vix:dealer	INTERMEDIARY_CONTEXT	39w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	200	5	0.504686	0.5	0.257028	20.863913	0.978377	0.938281	position_ratio_plus_oi_level	0.003012	0.176151
tff:vix:dealer	INTERMEDIARY_CONTEXT	52w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	187	4	0.489393	0.8	0.41655		0.978377	0.915649	position_ratio_plus_oi_level	0.000719	0.232781
tff:vix:lev_money	PRIMARY_DIRECTIONAL	monday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	225	116	-0.013397	0.033637	0.006665		0.987554	0.955534	signed_flow_percentiles	0.000619	-0.006667
tff:vix:lev_money	PRIMARY_DIRECTIONAL	tuesday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	225	116	0.081803	0.09606	0.007774	3.99571	0.978377	0.96862	position_ratio_plus_oi_level	0.000452	-0.081495
tff:vix:lev_money	PRIMARY_DIRECTIONAL	wednesday	delta_short_contracts	raw_position_flow	OVERLAP_CONFIRMED_NOT_FDR	223	116	-0.150638	-0.209857	0.005807	-5.188253	0.841218	0.785414	position_ratio_plus_oi_level	0.004196	-0.025157
tff:vix:lev_money	PRIMARY_DIRECTIONAL	thursday	signed_change_percentile	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	221	115	0.113356	0.103938	0.000781	6.147689	0.978377	0.96862	position_ratio_plus_oi_level	-0.00354	-0.052315
tff:vix:lev_money	PRIMARY_DIRECTIONAL	friday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	215	111	0.10724	0.093603	0.004741	2.57745	0.978377	0.96862	position_ratio_plus_oi_level	-0.003003	-0.017558
tff:vix:lev_money	PRIMARY_DIRECTIONAL	1w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	0.119523	0.045576	0.007459	3.132996	0.978377	1.0	position_ratio_plus_oi_level	-0.004301	-0.007071
tff:vix:lev_money	PRIMARY_DIRECTIONAL	2w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.094015	0.113526	0.010596	-0.843193	0.978377	0.96862	position_ratio_plus_oi_level	-0.002641	-0.014519
tff:vix:lev_money	PRIMARY_DIRECTIONAL	3w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	-0.08441	-0.159544	0.015387		0.978377	0.908866	position_ratio_plus_oi_level	0.006424	-0.058706
tff:vix:lev_money	PRIMARY_DIRECTIONAL	4w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	-0.07316	-0.228615	0.021012		0.978377	0.846273	position_ratio_plus_oi_level	0.013169	-0.114759
tff:vix:lev_money	PRIMARY_DIRECTIONAL	6w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	-0.065542	-0.14958	0.02328		0.978377	0.938281	position_ratio_plus_oi_level	0.020894	-0.075493
tff:vix:lev_money	PRIMARY_DIRECTIONAL	8w	signed_change_percentile	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	231	26	0.117478	0.361368	0.009305	13.250841	0.936374	0.96862	position_ratio_plus_oi_level	0.018057	-0.037836
tff:vix:lev_money	PRIMARY_DIRECTIONAL	13w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.039807	-0.279412	0.089027		0.978377	0.924216	raw_net_flow_plus_oi_pct	0.004644	0.008371
tff:vix:lev_money	PRIMARY_DIRECTIONAL	26w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.045608	-0.309524	0.000182	5.252594	0.978377	0.98761	position_ratio_plus_oi_level	0.040106	-0.059783
tff:vix:lev_money	PRIMARY_DIRECTIONAL	39w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	200	5	0.332622	0.3	0.104668		0.978377	0.938281	position_ratio_plus_oi_level	0.073821	0.034876
tff:vix:lev_money	PRIMARY_DIRECTIONAL	52w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	187	4	-0.099175	-0.4	0.296947		0.978377	0.938281	position_ratio_plus_oi_level	0.124419	0.114659
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	monday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	225	116	0.046598	0.167624	0.013726	3.123251	0.94037	0.738159	signed_flow_percentiles	-0.00091	-0.009377
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	tuesday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	225	116	0.006608	0.055565	0.004036	-1.048614	0.978377	0.938281	position_ratio_plus_oi_level	0.000583	0.003168
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	wednesday	delta_1w_net_oi_pp	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	223	116	0.10411	0.112013	0.001066	5.286481	0.978377	0.96862	position_ratio_plus_oi_level	0.005953	0.00451
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	thursday	delta_1w_net_oi_pp	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	221	115	0.101531	0.153618	0.013281	9.249564	0.978377	0.96862	position_ratio_plus_oi_level	-0.005352	-0.012535
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	friday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	215	111	0.029859	0.022148	0.011897	8.222707	0.987554	1.0	position_ratio_plus_oi_level	-0.01017	-0.001033
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	1w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	0.053637	0.157208	0.004495	8.169417	0.976318	0.98761	position_ratio_plus_oi_level	-0.012017	-0.01546
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	2w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.062763	0.078903	0.001751	14.067514	0.978377	0.98761	position_ratio_plus_oi_level	-0.010208	-0.014509
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	3w	long_contracts	raw_position_level	NO_OOS_GAIN	237	60	0.01205	0.194887	-0.000433	-2.63539	0.978377	0.847277	position_ratio_plus_oi_level	0.001007	0.000313
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	4w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.076691	-0.07284	0.009354	-5.023502	0.978377	0.938281	position_ratio_plus_oi_level	0.018033	0.022101
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	6w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	-0.064248	0.048434	0.002673	0.840424	0.987554	0.973469	position_ratio_plus_oi_level	0.007976	0.003006
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	8w	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	231	26	-0.165293	-0.243077	0.005582	-12.028346	0.978377	0.969894	signed_flow_percentiles	-0.002546	0.006258
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	13w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.038795	0.426471	0.001286	-0.252361	0.976318	0.98761	raw_net_flow_plus_oi_pct	0.004209	0.004501
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	26w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.313111	-0.452381	0.086067	-37.601044	0.978377	0.969894	position_ratio_plus_oi_level	-0.01339	-0.117901
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	39w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	200	5	-0.318051	-0.3	0.11564	-19.040218	0.978377	0.969894	position_ratio_plus_oi_level	0.057964	0.035083
tff:vix:non_reportable	SECONDARY_DIRECTIONAL	52w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	187	4	-0.450416	-0.8	0.263023		0.978377	0.969894	position_ratio_plus_oi_level	0.08941	0.090243
tff:vix:other_reportable	SECONDARY_DIRECTIONAL	monday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	225	116	0.060515	0.10466	0.035217	-1.252689	0.978377	0.915649	raw_net_flow_plus_oi_pct	0.005903	-0.051621
tff:vix:other_reportable	SECONDARY_DIRECTIONAL	tuesday	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	225	116	0.018915	-0.066513	0.016163	2.406758	0.978377	0.971823	position_ratio_plus_oi_level	0.001094	0.010847
tff:vix:other_reportable	SECONDARY_DIRECTIONAL	wednesday	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	223	116	0.022141	-0.089194	0.027098	3.563474	0.978377	0.971823	position_ratio_plus_oi_level	0.01196	0.024948
tff:vix:other_reportable	SECONDARY_DIRECTIONAL	thursday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	221	115	-0.019254	-0.043017	0.025357	17.49217	0.978377	0.938281	position_ratio_plus_oi_level	0.018633	-0.029266
tff:vix:other_reportable	SECONDARY_DIRECTIONAL	friday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	215	111	-0.06211	-0.046841	0.000191	2.397214	0.978377	0.938281	position_ratio_plus_oi_level	0.01381	-0.116214
tff:vix:other_reportable	SECONDARY_DIRECTIONAL	1w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.041882	-0.061062	0.001088	-5.791246	0.978377	0.98761	position_ratio_plus_oi_level	0.011622	-0.123148
